,0
1242,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
1243,Embrace the #Hate but for the love of god man!!! Make it look good like us #thegenerationxfiles… https://t.co/3jsNLAwgHn
1244,@Mike_Press19 @lotettabhrb EVERYONE has had enough of Whoopi's & #TheView race baiting #antiAmerican propaganda.… https://t.co/dSRiI4VgKQ
1245,"Watch your favorite show ""Laado 2"" 
Every Monday to Friday at 9:00 pm only on H Now Entertainment
#Hnow #Indian… https://t.co/DaNxy7GQLC"
1246,"Who's shorty!?
Thank you fxxkin' so muchψ(｀∇´)ψ
Tokyo street photo2018.

#kasstrickbacteria #industrialrock… https://t.co/tkIzLdTFNX"
1247,Remember the escalator to #heaven is in your heart and the good you give others out of it. Don't let #hate and… https://t.co/SoWQUsvnyj
1248,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/tK1xfjPH8p"
1249," @RETWEETORLIKES: DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO = #L…"
1250, @jamesbryronlove: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX http…
1251,Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/c449gy6ulK
1252," @RETWEETORLIKES: DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO = #L…"
1253," @ExposeMediaBias: #repealthe8th is #hate
Let’s #Savethe8th instead. #Save8rally #prolife #AbolishAbortionGlobally #marchforlife #March4O…"
1254," @RETWEETORLIKES: DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO = #L…"
1255,"DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO… https://t.co/7Q7mY9Lcm4"
1256,Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate
1257,And to put  the magnifying glass over #socialmedia #MSM #videogamesmakers #Hollywood and #tv producers in reference… https://t.co/lxzErY7WW4
1258,@thismorning @Schofe @hollywills are these people for real??!! #henrybolton #jomarney  they are disgusting - no exc… https://t.co/tm8I0nNwDi
1259,#Faceebook #Google #Twitter - time to act with rigour and responsibility: #Hate on #Platform leads to death and inj… https://t.co/4cZStUwWcr
1260,@smude_connect Great customer experience! As soon as I started texting my concerned they closed. The executive's co… https://t.co/DsxcrGaqwS
1261,@UN_Spokesperson @antonioguterres You see! #AntonioGuterres #UNBoss cries like baby to #UNSecurityLords to stop ho… https://t.co/SZwqWj1K5o
1262,"Spot the Differences in Bollywood...this pic exposed some !!

@LOVE & #HATE 
@MajorPoonia 
@smritiirani… https://t.co/GFhcTbQhEz"
1263,"*&lt;✺&gt;
20:20 IZZY DIX AGGRESSION GAIN
20:20 #CRUELTY #ENGINE
20:20 #INTENSE E-MOTION
Make 'em wish they were never bo… https://t.co/gPcCJt1DjG"
1264,Jeremy we just don't understand... you don't #UNDERSTAND why I won't #COMPROMISE MYSELF for your #TRANNIES/FEMALES… https://t.co/mJUOLtCsI6
1265,I #Hate Illinois #Nazis T-shirt. Blues Brothers #Jake & Elwood Tribute Funny Cotton Tee. https://t.co/fgjUeWgekc https://t.co/tdr5ZIApR6
1266,Jeremy we thought.. #I #HATE #YOU #ALL.. YOU MADE ME A #SLAVE when my #EX tried to MURDER ME to #SUFFER #LIVINGHELL… https://t.co/vAdMlSma5U
1267,Can you relate?  #real #fact #realtalk #rideordie #people #lastmanstanding #hate #smokeclears… https://t.co/GyG4Y4tPyF
1268,Morning thought #not #correct #fool #hate #wise #man #appreciate #maketodaycount https://t.co/vkUGoe8fOH
1269, @WYP_KDHATE: 🌈 Come and join us this morning if you can. Tackling #hate deserves some cake (actually only biscuits 🍪😊)🌈 https://t.co/r19…
1270,JEREMY we just wanted to...IF YOU WANTED ANYTHING I WOULD HAVE NEVER SPENT A DAY IN #JAIL. you think I TRUST you… https://t.co/8FO7SPIcpP
1271,@marcorubio imagine if your four children were at a school someone shot up. Would that change your mind? I don't it would. #satan #hate
1272, @scaryguy: #eliminate #hate #name-calling #harassment from your #life for additional information about bringing The Scary Guy into you…
1273,#Trump & #CNN ... the piece #bothsides really #hate. https://t.co/1pwmzgl26A #PhoenixRally #MSM #CNNFakeNews #TCOT… https://t.co/JP9j6yTFSW
1274,🌈 Come and join us this morning if you can. Tackling #hate deserves some cake (actually only biscuits 🍪😊)🌈 https://t.co/r19BVL3Z0o
1275,@w_terrence Those Students Cant Even Think for themselves #Socialist #CNN with They #FakeNews & #Hate Agenda Always… https://t.co/MnHEz0e1ds
1276," @ExposeMediaBias: #repealthe8th is #hate
Let’s #Savethe8th instead. #Save8rally #prolife #AbolishAbortionGlobally #marchforlife #March4O…"
1277,#eliminate #hate #name-calling #harassment from your #life for additional information about bringing The Scary Gu… https://t.co/YNLTcZQEbB
1278, @jensicilian: Perfectly stated. #Democrats #Hate https://t.co/j8laIL2QQf
1279,"""Do you #hate people?”
“I don't hate them...I just feel better when they're not around."" - C.B"
1280,No to #Brexit #joblosses #uncertainty #hate #nationalism #littleEngland #HarmtoNHS and #irresponsible #clowns… https://t.co/OvTF2f1Er8
1281,No to #Brexit #joblosses #uncertainty #hate #nationalism #littleEngland #HarmtoNHS and #irresponsible #clowns… https://t.co/qKEuJWIHSh
1282," @ExposeMediaBias: #repealthe8th is #hate
Let’s #Savethe8th instead. #Save8rally #prolife #AbolishAbortionGlobally #marchforlife #March4O…"
1283," @ExposeMediaBias: #repealthe8th is #hate
Let’s #Savethe8th instead. #Save8rally #prolife #AbolishAbortionGlobally #marchforlife #March4O…"
1284,"#repealthe8th is #hate
Let’s #Savethe8th instead. #Save8rally #prolife #AbolishAbortionGlobally #marchforlife… https://t.co/vku93ejvmY"
1285,No to #Brexit #joblosses #uncertainty #hate #nationalism #littleEngland #HarmtoNHS and #irresponsible #clowns… https://t.co/hcdJAHt8DG
1286, @2LowIQ: Hate is being repackaged under “Patriotism”! Be wary of the repackaged Hate speech for it shall pervert your dignity. #hate #di…
1287,Oh do fuck off @BillyGraham #homophobe #Hate  https://t.co/HUTTNonnp1
1288,@Bitcoin10k @JohnLegere @TMobile @TMobileHelp Why the #hate let them respond. Should I have faith #tmo ?
1289,.#I #HATE #YOU bc you made me a #SLAVE w/ help of #COPS #SUFFERING #LIVINGHELL #RAPE + #TOURE on #FAKE… https://t.co/Fx6XOx2Yau
1290,"@superkickofdoom When people can’t take the #truth....they call it #hate 

I spoke no lies love 🤷🏽‍♀️
#SorryNotSorry"
1291,#racism #xenophobia #politics  #CORRUPTION #crime #Hate #HumanTrafficking #HumanRightsViolations #HumanRights… https://t.co/O8rwcPw91a
1292," @BlueJayKay5: @KerrieDoodles Twitter definitely needs more #Art 
and less #Hate.
Thank you! I think I'll share some of my art too."
1293,Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/2TLZzLEJu3
1294,Down with #Jack Kingston. #vote him out! #jerk. #hate monger and #fool.
1295,@FoxNews @POTUS So much hate towards eachother it’s sad . Twitter has become a battle with fingers and showing how… https://t.co/LI8QMuyBKq
1296,"Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo
 https://t.co/SOgekHBVQW https://t.co/0FWFYOmPPS"
1297,"Person I hate: *inhales*

Me: 

#ThingsThatImSickOf #Hate #fml #NoMore #people #PeopleWhoThinkTheyreBetter #jokes… https://t.co/38EOt0cO3t"
1298,Big up our ambassador @Stormzy1 for smashing it at the #Brits last night. He’s right - we need #justice for… https://t.co/9vC4mP8U6T
1299,@France24_en Want #WorldPeace turn to the #SAINTS a 360 - U turn can change your life #UN  #MiddleEast #Wars… https://t.co/MMmr1uRZtz
1300,"Reposting @jmaniworld: - via @Crowdfire 
Be humble and receive the truth that you need it'll make you stronger and… https://t.co/BiBbRoDxja"
1301," @_AnaLorenaSM: #TBT
#AnaLorenaSM #MaryMagdalene 
#BehindTheScenes 
Slay the #hate ! #StupidPolitics 
#MoreLove #Action #Unity #Feels 
#F…"
1302," @F117J: [SOUTH Korean hate demo] Taekwondo is to used to humiliate JP Prime Minister
https://t.co/o86SyjSYZU
#Glendale #Hate #Takeshima…"
1303,"[SOUTH Korean hate demo] Taekwondo is to used to humiliate JP Prime Minister
https://t.co/o86SyjSYZU
#Glendale #Hate #Takeshima #Dokdo #NYC"
1304," @TweeSurfing: .@hankypanty #SorabhPant shares some #insight on receiving #hate on #Twitter ""It's rare for me to get constantly good feed…"
1305,"#Eyes wide #Open
20 / 20 #Vision
#Blind to the #Truth

You will #Know them
For they #Hate the #Truth
When they #Hear it."
1306, @2LowIQ: Hate is being repackaged under “Patriotism”! Be wary of the repackaged Hate speech for it shall pervert your dignity. #hate #di…
1307,Listen to Bad Habits by Darius Deejayy Johnson #np on #SoundCloud #hiphop #HIPHOPMUSIC #hungry #Humbled… https://t.co/AtuDVPYjR2
1308, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #fight #racism #bigotry #elitism #arrogance #vanity #hate #…
1309,"@RanaTayyab697 @SaleemFarrukh #Ethnic #Sectarian #Secular Organized criminals r teaching people 
#Hate against… https://t.co/t8r6v5ASk3"
1310," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1311,Left turn... #leftturn #wrongs #and #rights. #live #human #nature #hate #clide #mylife #not #no #singer... https://t.co/XyKbBllxZL
1312,Left turn... #leftturn #wrongs #and #rights. #live #human #nature #hate #clide #mylife #not #no… https://t.co/0xANI5rSYq
1313,"The Osaka subway in Japan is beautiful so please come and get in.

blogs
https://t.co/QnJp7PY0oc

#station #tokyo… https://t.co/cLkH9vToZN"
1314,Hate is being repackaged under “Patriotism”! Be wary of the repackaged Hate speech for it shall pervert your dignit… https://t.co/Ru3brXn493
1315, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #racism #bigotry #elitism #arrogance #vanity #hate #greed #…
1316, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #fight #racism #bigotry #elitism #arrogance #vanity #hate #…
1317,Jessica lools so bitter & disappointed 2c henry & evan was one of the final three #AmazingRace #AmazingRaceFinale… https://t.co/PuqNvCmTLw
1318,@blazingxmexican Your tweet made me smile! I went to school in NE. after growing up in So.Cali!  People with that… https://t.co/PqYuTNdcHZ
1319,"#TEACHERS are about #LIFE
#GUNS are about #DEATH
#Teachers = #LOVE
#Guns = #HATE
#NeverAgain https://t.co/zrTrgVbBis"
1320, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #fight #racism #bigotry #elitism #arrogance #vanity #hate #…
1321, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #racism #bigotry #elitism #arrogance #vanity #hate #greed #…
1322, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #trump #racism #bigotry #elitism #arrogance #hate #greed #m…
1323, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #racism #bigotry #elitism #arrogance #vanity #hate #greed #…
1324, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #trump #racism #bigotry #elitism #arrogance #hate #greed #m…
1325,"@RepStevenSmith 😳😜😡 #WOW !!!
He should 💥#NOT Be
#Allowed a Venue To
#Spew His 💥#HATE !

#FoulMouth"
1326, @1st_blackpope: @AAG_Basketball Coach... They just doing their job #hate #borntodoit #motivation for elevation. We know and that’s all t…
1327, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #fight #racism #bigotry #elitism #arrogance #vanity #hate #…
1328,@AAG_Basketball Coach... They just doing their job #hate #borntodoit #motivation for elevation. We know and that’s all that matters
1329,#tbt #throwback #throwbackthursday #babyface @spooksmcghie and @DangeloMack shooting with 📷 @EvolutionArts got a so… https://t.co/hhlVnLsBC4
1330, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #trump #racism #bigotry #elitism #arrogance #hate #greed #m…
1331, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #racism #bigotry #elitism #arrogance #vanity #hate #greed #…
1332, @MAHAMOSA: 2 paths to ignorance: 1) failing to learn 2) failing to unlearn. #fight #racism #bigotry #elitism #arrogance #vanity #hate #…
1333,@chelseahandler what is it like to be so dark and empty inside? #Hate
1334,"954 #hate groups in #US ncrease from 917 documented in 2016 
#RacistTrump #WhiteSupremacist #nazis #Conservatives https://t.co/iHivzwIqKc"
1335,".@hankypanty #SorabhPant shares some #insight on receiving #hate on #Twitter ""It's rare for me to get constantly go… https://t.co/lyR5dEKtDA"
1336, @jensicilian: Perfectly stated. #Democrats #Hate https://t.co/j8laIL2QQf
1337,I’m horrible at studying #hate #studying #giveme3hours #imgood
1338,"#ThursdayThoughts #ThursdayMotivation 

#Hate The #game....
 ....not the #players!!!

#PolicybazaarSays https://t.co/C4YtNWZlMs"
1339,I went from being on Snapchat all day to barely using it #hate #this #update
1340,"I hope so!! HER paycheck is what her unemployed husband David Eason (#HomophobicAsshole) lives off of.
Cut off th… https://t.co/cCOpyRmbQ1"
1341," @simply_313: @AlbertoRodNews The opposite of #Love is not #Hate is #IGNORANCE.

#SocialismXXI 
is the creed of #Ignorance & the gospel o…"
1342,@FoxNews @seanhannity He’s accomplished #nothing #hate #lies #fullofhimself
1343, @samijs1: #ThingsThatImSickOf: Shows Like #TheView & The So Called Ladies Of The #View Spewing Their #Hate & #Biased Ignorance Every Wee…
1344,"#4Nia retweet this if you'd like to see @MusicVideoSins review #4Minute's #포미닛 #Hate MV
https://t.co/9k7xlLckXF"
1345,You are #worthy. I am worthy to act like the human I expect to be. I care. I am honest.We are worth it. We are wort… https://t.co/el1BMwu01o
1346,"#Hate is everywhere but yet #love is so hard to find 😔.. 
#sadworld #dobetter #RiseUp"
1347,@Allure_magazine I hope you are firing her for attacking @GalGadot this is not acceptable #WonderWoman @nypost… https://t.co/FXY4OYRP4D
1348,#wildnout #wednesday #love #hate #issue #xxl  #beef #issue  I love my cartoon character. #2004 https://t.co/emXfUgyqrt
1349,"@TwitterSupport @Twitter
This is a SICK #Account
“finally some good news”⁉️
Suspend the #Godless Troll… https://t.co/rScLLaldzd"
1350,I #LOVE (sarcasm - #hate) how #Trump ‘s suggested fix to the #StonemanDouglas school shooting and others is to add… https://t.co/JXcS9bF7qX
1351," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1352," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
